instance_id	sample_id	oncotree_code	n_spots_in_tls	st_technology	GC_score	Tfh_score	Plasma_score	HEV_score	Suppressive	Myeloid_supp	Cytotoxic	Neighbor_TGFB1	Neighbor_VEGFA	Neighbor_CD8A	Neighbor_tumor_fraction	Neighbor_myeloid_fraction
SPA84_7	SPA84	IDC	11	Spatial Transcriptomics	0.478708	-0.552123	-0.833573	-0.080290	0.267151	-0.420164	-0.429052	0.865096	-0.377302	-0.331788	0.238840	0.005895
SPA84_8	SPA84	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.361176	-0.791455	1.987041	-0.420164	-0.634410	0.865096	-0.377302	-0.331788	0.238840	0.005895
SPA84_9	SPA84	IDC	15	Spatial Transcriptomics	-0.556454	-0.552123	-0.762184	-0.791455	0.231243	-0.167205	-0.469292	0.865096	-0.377302	-0.331788	0.238840	0.005895
SPA85_0	SPA85	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	0.558727	0.215566	1.342301	0.574293	0.996959	-0.425159	-0.672897	0.107625	0.744638
SPA85_1	SPA85	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	0.873706	0.088208	0.917056	0.639509	0.086821
SPA85_2	SPA85	IDC	20	Spatial Transcriptomics	-0.343183	0.038506	-0.720327	0.091024	-0.381991	-0.420164	-0.510778	-0.132618	0.263018	0.208892	0.592574	0.681869
SPA85_4	SPA85	IDC	17	Spatial Transcriptomics	-0.285887	-0.552123	-0.778428	-0.486309	0.258114	-0.247149	-0.505775	0.247877	-0.240437	-0.672897	0.233846	0.357800
SPA85_5	SPA85	IDC	9	Spatial Transcriptomics	0.428580	-0.272362	-0.763417	0.006664	0.639152	-0.059690	-0.379889	0.247877	-0.240437	-0.672897	0.233846	0.357800
SPA85_6	SPA85	IDC	5	Spatial Transcriptomics	-0.217287	-0.552123	-0.804094	-0.791455	-0.524632	-0.420164	-0.159148	0.247877	-0.240437	-0.672897	0.233846	0.357800
SPA86_0	SPA86	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.604422	-0.791455	0.591696	-0.420164	0.882535	1.327540	0.474337	-0.672897	0.583148	0.450687
SPA86_1	SPA86	IDC	2	Spatial Transcriptomics	1.819624	-0.552123	-0.685216	-0.791455	-1.059578	-0.420164	-0.634410	0.318155	0.276259	-0.026386	0.575100	0.519645
SPA86_2	SPA86	IDC	19	Spatial Transcriptomics	-0.366232	-0.248799	-0.592051	-0.142111	0.367269	-0.420164	-0.388645	-0.714616	-0.421591	-0.672897	0.329101	0.279685
SPA86_3	SPA86	IDC	16	Spatial Transcriptomics	-0.265344	-0.163828	-0.676782	-0.641463	0.385650	-0.420164	-0.337967	-0.714616	-0.421591	-0.672897	0.329101	0.279685
SPA86_5	SPA86	IDC	48	Spatial Transcriptomics	0.127240	-0.439038	-0.663990	-0.728032	0.183389	-0.351116	-0.454149	0.368808	-0.285572	0.136632	0.436174	0.377027
SPA86_6	SPA86	IDC	6	Spatial Transcriptomics	-0.171022	-0.552123	-0.638398	-0.791455	0.285505	-0.420164	-0.169315	0.368808	-0.285572	0.136632	0.436174	0.377027
SPA86_7	SPA86	IDC	15	Spatial Transcriptomics	-0.395536	-0.360444	-0.640351	-0.416514	0.576079	-0.420164	-0.002081	0.368808	-0.285572	0.136632	0.436174	0.377027
SPA87_0	SPA87	IDC	3	Spatial Transcriptomics	0.130584	-0.552123	-0.408830	0.139722	1.673538	-0.420164	0.144697	1.249843	-0.478058	-0.672897	-0.079707	-0.561640
SPA87_1	SPA87	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	0.859133	-0.281281	0.532475	0.174563	-0.539981
SPA87_10	SPA87	IDC	4	Spatial Transcriptomics	-0.765246	0.306194	-0.921312	1.865903	0.450637	-0.420164	0.605356	1.876979	0.062977	-0.672897	0.063792	-0.086560
SPA87_11	SPA87	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	1.750568	1.721968	-0.420164	-0.634410	1.565897	-0.476832	-0.672897	0.275333	0.234357
SPA87_12	SPA87	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.742005	0.325071	0.795695	-0.420164	0.195902	1.141881	-0.624048	0.421451	-0.466181	0.106308
SPA87_13	SPA87	IDC	4	Spatial Transcriptomics	1.485917	-0.552123	-0.798306	1.305453	1.045488	-0.420164	1.900066	1.389610	-0.521071	-0.672897	0.054173	0.570969
SPA87_2	SPA87	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.276915	-0.791455	-0.186314	-0.420164	0.213709	0.972450	0.163018	-0.672897	0.124991	-0.502703
SPA87_3	SPA87	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	1.561959	-0.608128	0.067842	0.041555	-0.301455
SPA87_4	SPA87	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	1.759818	1.764386	-0.245250	-0.672897	-0.063365	-0.427181
SPA87_6	SPA87	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	0.499578	0.350700	-0.420164	1.812967	2.288475	0.320309	-0.672897	0.254326	0.044896
SPA87_7	SPA87	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.340986	2.443370	2.085778	-0.420164	-0.634410	-0.541003	-1.184232	0.907828	-0.818414	-0.264168
SPA87_8	SPA87	IDC	4	Spatial Transcriptomics	-0.765246	-0.552123	-0.790754	1.658756	1.601409	-0.420164	-0.013915	1.326514	-0.137173	-0.672897	0.053102	-0.469443
SPA87_9	SPA87	IDC	9	Spatial Transcriptomics	-0.414113	0.108387	-0.855364	-0.791455	1.581070	-0.420164	-0.366346	1.896340	-0.247195	-0.672897	0.162387	-0.352381
SPA88_0	SPA88	IDC	2	Spatial Transcriptomics	-0.765246	0.929823	-0.387557	-0.791455	-1.059578	-0.420164	0.673573	1.760052	-0.668518	-0.672897	0.103073	-0.470056
SPA88_1	SPA88	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	5.317117	1.910232	-0.420164	-0.634410	2.143608	-1.184232	0.887320	-0.322273	0.440191
SPA88_2	SPA88	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	2.151758	-0.420164	-0.634410	0.976715	0.093943	-0.672897	-0.137021	-0.030432
SPA88_3	SPA88	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	2.936452	-1.059578	-0.420164	-0.634410	0.978394	-0.810625	-0.672897	-0.121487	0.569683
SPA88_4	SPA88	IDC	4	Spatial Transcriptomics	-0.765246	0.268721	-0.788826	0.732973	1.839504	-0.420164	-0.634410	0.782944	-0.384132	0.141259	-0.388226	-0.387931
SPA88_5	SPA88	IDC	4	Spatial Transcriptomics	0.827224	-0.552123	-0.921312	-0.079814	0.556724	0.456383	-0.634410	1.522123	-1.184232	1.236512	-0.084463	-0.157779
SPA89_1	SPA89	IDC	2	Spatial Transcriptomics	0.833253	-0.552123	-0.621092	0.908338	-1.059578	-0.420164	-0.634410	0.135168	-0.461084	1.242025	-0.210600	-0.267860
SPA89_2	SPA89	IDC	9	Spatial Transcriptomics	-0.390096	-0.257539	-0.586753	0.949618	0.868319	-0.420164	-0.037635	0.246780	-0.451563	-0.672897	0.283409	-0.527734
SPA89_3	SPA89	IDC	12	Spatial Transcriptomics	-0.482851	-0.552123	-0.772590	0.714863	0.448445	-0.420164	-0.452075	0.152958	-0.646917	-0.672897	0.151457	-0.544848
SPA89_4	SPA89	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.516659	-0.791455	-0.122259	-0.420164	-0.634410	0.478311	-0.157671	0.324260	0.392331	0.103865
SPA89_5	SPA89	IDC	1	Spatial Transcriptomics	2.665619	-0.552123	-0.921312	2.445941	-1.059578	-0.420164	-0.634410	1.653581	0.217908	0.833444	0.194563	0.061753
SPA90_0	SPA90	IDC	4	Spatial Transcriptomics	-0.765246	4.074213	0.168602	-0.791455	-0.384909	-0.420164	-0.015753	0.269097	-0.290999	1.631678	0.222587	1.961749
SPA90_1	SPA90	IDC	2	Spatial Transcriptomics	-0.765246	4.990560	0.232387	1.741343	1.558082	2.878131	0.535596	0.299148	-0.069581	1.328380	0.208488	2.042119
SPA90_2	SPA90	IDC	1	Spatial Transcriptomics	-0.765246	7.138947	0.356455	-0.791455	-1.059578	6.467167	-0.634410	1.743739	-0.633950	1.483541	0.200326	2.249250
SPA90_3	SPA90	IDC	8	Spatial Transcriptomics	0.918487	3.985319	0.108218	-0.473942	0.485266	0.876751	0.536025	0.002356	-0.644122	0.430273	0.192707	1.945319
SPA90_4	SPA90	IDC	4	Spatial Transcriptomics	-0.014816	4.290813	0.293283	-0.106538	0.263794	-0.420164	0.574620	1.152581	-0.486455	-0.672897	-0.147496	1.940167
SPA90_5	SPA90	IDC	2	Spatial Transcriptomics	-0.765246	3.630411	0.438419	-0.791455	1.869374	-0.420164	-0.634410	0.469321	-0.896637	-0.672897	0.158717	1.380426
SPA90_6	SPA90	IDC	4	Spatial Transcriptomics	0.011024	2.815918	-0.012768	-0.791455	0.297555	0.445577	2.406835	0.995690	-0.358059	0.184759	-0.200665	1.956589
SPA90_8	SPA90	IDC	2	Spatial Transcriptomics	-0.765246	5.771387	0.004132	-0.791455	1.655048	5.103542	-0.634410	0.087353	0.289796	-0.672897	0.063316	0.701394
SPA92_0	SPA92	IDC	4	Spatial Transcriptomics	-0.765246	3.836549	0.371802	-0.127544	0.256628	0.480183	-0.634410	0.121348	-0.439441	0.038904	0.108277	1.854913
SPA92_1	SPA92	IDC	4	Spatial Transcriptomics	0.654714	4.025917	0.197316	-0.791455	-0.419915	0.438575	-0.634410	-0.358199	-0.325403	0.184161	0.144037	1.483411
SPA92_2	SPA92	IDC	2	Spatial Transcriptomics	0.672777	3.990503	0.354085	0.565476	0.414881	1.348220	-0.634410	0.175096	-0.362210	-0.672897	0.703320	2.340923
TENX13_10	TENX13	IDC	18	Visium	1.350796	0.021235	0.963008	1.145875	-0.585468	0.353581	0.052116	-0.582146	0.337890	0.570389	1.544011	0.328250
TENX13_11	TENX13	IDC	35	Visium	1.698976	0.006734	1.191749	0.384801	-0.635520	0.209963	0.198718	-0.697382	0.430858	1.114890	1.694057	0.483574
TENX13_12	TENX13	IDC	4	Visium	3.526157	-0.552123	0.933572	1.984832	-0.417267	0.623608	-0.237386	-0.513619	0.895753	0.631089	1.394447	0.250981
TENX13_6	TENX13	IDC	6	Visium	1.516625	0.149813	1.413005	2.019632	-0.233206	0.360460	0.437595	-0.460598	1.480063	0.686602	1.921520	0.548294
TENX13_7	TENX13	IDC	47	Visium	0.377621	-0.213548	1.321972	1.688201	-0.191974	0.177892	0.185870	-0.582146	0.337890	0.570389	1.544011	0.328250
TENX13_8	TENX13	IDC	85	Visium	0.205548	-0.391202	1.358136	1.046540	-0.250777	0.092997	0.338087	-0.582146	0.337890	0.570389	1.544011	0.328250
TENX13_9	TENX13	IDC	102	Visium	0.996861	0.132642	1.754282	1.682141	0.167562	0.566522	1.089830	-0.582146	0.337890	0.570389	1.544011	0.328250
TENX14_14	TENX14	IDC	5	Visium	2.472177	-0.130351	0.837323	0.682308	0.347751	-0.420164	-0.050360	-0.190127	1.383119	-0.146251	1.843486	0.094375
TENX14_15	TENX14	IDC	7	Visium	1.159463	-0.552123	0.759428	-0.047705	-0.264986	-0.105357	0.769297	-0.219115	1.876062	-0.146938	1.896789	-0.168151
TENX14_16	TENX14	IDC	10	Visium	2.093037	-0.192786	0.817181	0.172765	0.331845	-0.235657	-0.052011	0.022494	1.240631	0.592076	1.908576	0.164563
TENX14_17	TENX14	IDC	20	Visium	1.139005	0.535075	1.225321	1.413208	0.575275	0.656790	0.714935	-0.654233	0.478202	1.643254	1.682534	0.539578
TENX14_18	TENX14	IDC	141	Visium	0.809239	0.261007	1.230585	0.692113	0.010416	0.369298	1.030751	-0.815737	0.359282	0.996222	1.701872	0.231895
TENX14_19	TENX14	IDC	95	Visium	0.537408	0.083074	1.108709	0.179584	-0.372281	0.288310	0.418366	-0.815737	0.359282	0.996222	1.701872	0.231895
TENX14_20	TENX14	IDC	55	Visium	0.431325	-0.211886	0.797775	0.026382	-0.566519	0.210020	-0.059279	-0.815737	0.359282	0.996222	1.701872	0.231895
TENX28_2	TENX28	COAD	14	Visium	-0.197697	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	-1.531648	-1.184232	-0.672897	-2.600197	-1.535944
TENX28_3	TENX28	COAD	7	Visium	1.227193	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	-1.531648	-1.184232	-0.672897	-2.600197	-1.415017
TENX49_0	TENX49	COAD	8	Visium	1.493011	0.039012	0.138559	1.709248	2.508905	2.056110	0.695577	1.746070	2.101602	1.482500	0.960307	0.775740
TENX50_0	TENX50	CESC	6	Visium	3.861775	-0.234437	1.411590	-0.019485	1.260446	2.898503	-0.124238	1.817171	2.374840	0.866268	0.423730	0.252754
TENX50_1	TENX50	CESC	10	Visium	3.070412	0.238424	1.717129	1.029665	1.140079	3.053324	0.698415	1.653893	2.435105	0.329081	0.369185	0.123581
TENX50_10	TENX50	CESC	11	Visium	2.906870	-0.552123	1.561635	-0.455893	0.986042	2.651562	0.578916	1.882507	2.683490	1.109636	-0.179333	0.734564
TENX50_11	TENX50	CESC	51	Visium	2.483762	0.162812	1.938158	0.076808	1.510930	2.345121	1.791431	1.882507	2.683490	1.109636	-0.179333	0.734564
TENX50_2	TENX50	CESC	5	Visium	4.410808	-0.552123	2.172016	1.083849	1.453662	2.149562	1.168639	1.767832	2.550833	0.966579	0.374707	0.182142
TENX50_3	TENX50	CESC	9	Visium	3.737396	-0.339201	1.590155	-0.121194	1.473867	2.895782	0.059922	1.586694	2.430777	1.073584	0.394215	0.251786
TENX50_4	TENX50	CESC	8	Visium	1.505551	-0.262934	1.432728	-0.261737	0.120675	1.929325	-0.634410	0.731697	2.104861	1.139266	0.177019	-0.041083
TENX50_5	TENX50	CESC	23	Visium	1.493654	-0.437663	1.389482	-0.684291	0.594643	2.997450	0.224127	0.646419	2.073707	1.292976	0.022756	-0.023025
TENX50_6	TENX50	CESC	12	Visium	2.634927	-0.177206	1.122390	-0.303729	0.579493	2.592992	-0.207362	1.173730	2.331183	0.146480	0.316525	0.006883
TENX50_7	TENX50	CESC	19	Visium	3.392337	0.305047	2.136179	0.315086	1.559500	2.805201	2.462264	1.906579	2.526014	1.367981	0.103953	0.812928
TENX50_8	TENX50	CESC	21	Visium	3.978000	0.698023	2.348451	1.193112	1.899540	3.044988	2.000605	1.920945	2.632618	1.873534	0.126792	0.852913
TENX50_9	TENX50	CESC	85	Visium	3.146610	0.098814	1.707542	-0.210282	2.055363	2.164674	1.451440	1.882507	2.683490	1.109636	-0.179333	0.734564
ZEN42_2	ZEN42	COAD	5	Visium	0.683871	-0.552123	2.486211	-0.791455	-0.217415	-0.420164	-0.634410	-0.912812	2.037640	-0.360695	1.324248	-0.356855
ZEN42_4	ZEN42	COAD	7	Visium	-0.765246	-0.552123	1.122608	-0.410351	-0.400051	-0.420164	-0.634410	-1.247952	1.375456	-0.463754	0.719458	-0.722480
ZEN46_10	ZEN46	COAD	3	Visium	-0.765246	0.339798	0.433752	-0.791455	-1.059578	5.855101	2.419677	-0.121773	0.825383	2.149573	1.045522	0.301160
ZEN46_11	ZEN46	COAD	3	Visium	0.082223	-0.552123	-0.069029	0.150081	-0.219938	4.953737	3.240334	-0.312382	0.604698	2.987053	1.053721	0.022274
ZEN46_2	ZEN46	COAD	6	Visium	1.332357	1.370160	-0.281724	-0.110762	1.330829	6.995301	8.518822	0.352553	1.805247	10.227195	1.255233	1.060811
ZEN46_3	ZEN46	COAD	11	Visium	0.401106	0.973614	-0.591289	0.420159	1.451412	7.766814	7.977803	0.297836	1.794509	9.853477	1.272899	1.042366
ZEN46_5	ZEN46	COAD	2	Visium	2.435126	-0.552123	-0.080343	3.200826	1.833329	3.935871	4.601031	0.176584	1.893429	1.604445	1.417764	-0.030069
ZEN46_6	ZEN46	COAD	13	Visium	0.285639	-0.552123	0.036565	-0.421848	0.155799	4.482981	3.863804	0.068722	1.146464	5.186823	1.142886	0.343689
ZEN46_7	ZEN46	COAD	3	Visium	2.530203	-0.552123	-0.479776	-0.791455	-0.377766	2.793621	0.109317	0.030774	0.944261	1.107108	1.278895	0.052856
ZEN46_9	ZEN46	COAD	8	Visium	1.511304	0.029425	-0.613207	0.263010	0.231541	2.723535	2.873740	0.241816	1.060245	2.276356	1.397822	0.090244
ZEN47_11	ZEN47	COAD	7	Visium	-0.032213	0.238767	0.426668	-0.459340	0.032760	6.629017	4.838686	-0.041873	1.356291	3.376906	1.047467	-0.030684
ZEN47_2	ZEN47	COAD	22	Visium	0.338728	0.192874	0.035388	0.282317	0.320877	5.684409	6.030980	0.131913	1.158186	4.207418	0.768347	0.101640
ZEN47_7	ZEN47	COAD	7	Visium	-0.291782	-0.145187	-0.532211	-0.357939	-1.059578	3.223564	3.318627	-0.920091	0.450040	2.040767	0.008957	-0.546269
ZEN49_0	ZEN49	READ	32	Visium	0.034924	0.064244	1.528436	0.650256	-0.464076	0.293058	-0.033552	-1.052831	1.562632	0.627447	1.452614	0.001815
ZEN49_1	ZEN49	READ	28	Visium	0.190084	0.116997	1.880416	0.446044	0.079066	0.815502	0.836168	-1.176987	1.579226	-0.007176	1.424108	-0.030112
ZEN49_2	ZEN49	READ	18	Visium	0.107486	-0.552123	2.264170	0.333010	-0.848945	1.187152	0.818278	-1.023572	1.540491	1.269111	1.796883	0.273394
ZEN49_3	ZEN49	READ	6	Visium	1.885907	-0.148150	2.381825	1.021459	-1.059578	0.479057	0.325523	-1.011525	1.530959	0.244402	1.547817	-0.135115
