instance_id	sample_id	oncotree_code	st_technology	cluster	log_area_um2	circularity	convexity	elongation	he_mean_A	he_var_A	he_mean_B	he_var_B	he_ratio_BA
SPA87_10	SPA87	IDC	Spatial Transcriptomics	0	11.892012	0.129867	0.585942	1.326357199055715	0.048312984948829296	0.0016792937649567758	0.056418309629223354	0.0024543123437523982	1.1677670027835956
SPA87_11	SPA87	IDC	Spatial Transcriptomics	0	11.196089	0.125283	0.559469	2.1480336316788744	0.07284828730393049	0.0027044581911433436	0.062021762701226654	0.0027092285461200053	0.8513825787347001
SPA87_12	SPA87	IDC	Spatial Transcriptomics	0	12.165089	0.089578	0.577938	1.278337404618499	0.044234049067249655	0.001493689766351558	0.06397590389398108	0.002593253114507968	1.4463044926481319
SPA87_13	SPA87	IDC	Spatial Transcriptomics	0	12.212696	0.127024	0.565055	1.0688442947120762	0.04091883681346987	0.001613117928618956	0.04956193570892292	0.002120776646123823	1.2112254298638292
SPA87_2	SPA87	IDC	Spatial Transcriptomics	0	11.742015	0.244741	0.734495	1.1209314633500918	0.07591487901456609	0.0038006097968623274	0.06638946963182447	0.0029677191337228667	0.8745251325380636
SPA87_3	SPA87	IDC	Spatial Transcriptomics	0	10.928794	0.130266	0.608287	1.4270969143850536	0.05482819161683373	0.0021606467491612725	0.0675075725045296	0.0033335424174176773	1.2312565947150984
SPA87_4	SPA87	IDC	Spatial Transcriptomics	0	11.175843	0.110187	0.514079	1.8342806914737793	0.0869258233602992	0.005018762577807107	0.06668310578011982	0.0032372833570066544	0.7671265361931027
SPA87_6	SPA87	IDC	Spatial Transcriptomics	0	11.06979	0.143242	0.573982	1.3475643702159645	0.06582566190210506	0.0025221518278011803	0.06964674641037157	0.002760819393078038	1.0580485542849407
SPA87_7	SPA87	IDC	Spatial Transcriptomics	0	10.927646	0.205264	0.591696	2.092793898481635	0.06793386544615326	0.00241522354806709	0.04900428662021605	0.0017390321369936896	0.7213528377692353
SPA87_8	SPA87	IDC	Spatial Transcriptomics	0	11.634324	0.071941	0.483037	2.0588100302250085	0.06452949891689196	0.002267466940802824	0.0550307173982259	0.002762819599190575	0.8527993913155963
SPA87_9	SPA87	IDC	Spatial Transcriptomics	0	12.63187	0.104844	0.598432	3.048677690066489	0.0602766317898238	0.002169412743128881	0.062151465507003095	0.0024723877129726496	1.0311038235135066
SPA88_0	SPA88	IDC	Spatial Transcriptomics	0	10.78835	0.220429	0.584146	2.176165349887132	0.0798021369446934	0.0035366560461621956	0.07246856338214783	0.0031124582045381137	0.9081030428091408
SPA88_1	SPA88	IDC	Spatial Transcriptomics	0	10.611745	0.355746	0.799339	2.0581249396568553	0.06199121592919333	0.0018755940487395258	0.07893032173441258	0.003436471014411078	1.2732500976358843
SPA88_2	SPA88	IDC	Spatial Transcriptomics	0	10.912202	0.35401	0.762542	1.8058596395054314	0.031991499266593955	0.0005327809802830253	0.05160050993047661	0.002327139646074456	1.6129444106534483
SPA88_3	SPA88	IDC	Spatial Transcriptomics	0	10.590478	0.33945	0.769202	2.6250290799116685	0.02380990715631097	0.0004813358275145445	0.056182290242224237	0.003164549158552246	2.3596181989870866
SPA88_4	SPA88	IDC	Spatial Transcriptomics	0	11.977866	0.11929	0.64574	1.8897204506697953	0.04697204178439565	0.0015103986424311704	0.04502370593418964	0.0016905843602345952	0.9585213719439963
SPA88_5	SPA88	IDC	Spatial Transcriptomics	0	11.542814	0.191317	0.707975	1.8415439429945157	0.03964584452583989	0.0016983317954433492	0.0503201004433974	0.0023787640880002076	1.2692402203867892
SPA89_1	SPA89	IDC	Spatial Transcriptomics	0	11.265912	0.152051	0.665973	1.8628692958527908	0.04189636250144495	0.001350817849509059	0.06426895454183978	0.0023491527627495733	1.533998435774066
SPA89_2	SPA89	IDC	Spatial Transcriptomics	0	12.597841	0.036432	0.501077	2.289257716805757	0.049870549367087076	0.00177862275201658	0.054542608089015274	0.0020669348478046102	1.0936837227827212
SPA89_3	SPA89	IDC	Spatial Transcriptomics	0	13.023976	0.04007	0.402337	1.284109881219767	0.06328425346690746	0.0022708916752541726	0.05357996230526909	0.0018241192607476035	0.8466555164988566
SPA89_4	SPA89	IDC	Spatial Transcriptomics	0	11.26627	0.115401	0.543787	2.452035513209184	0.04221501013013173	0.0015987392463070302	0.06214318656870426	0.0029147189060185477	1.4720637606657456
SPA89_5	SPA89	IDC	Spatial Transcriptomics	1	12.487338	0.118641	0.616585	2.463392603417574	0.06961597522718696	0.0021764697306655085	0.06180652892017952	0.0027653401413155468	0.8878210600150059
SPA90_0	SPA90	IDC	Spatial Transcriptomics	1	11.816749	0.080455	0.498114	1.0986714027119955	0.10135155163711895	0.006787710880013564	0.09311104960957794	0.006539882499910855	0.9186938740015993
SPA90_1	SPA90	IDC	Spatial Transcriptomics	1	11.145926	0.10003	0.41426	2.755214050493964	0.08042767182332049	0.005944230606947736	0.09263376808959639	0.0063910355671164725	1.1517648837714667
SPA90_2	SPA90	IDC	Spatial Transcriptomics	1	10.501582	0.606832	0.906445	1.634423897581792	0.09224246926122777	0.007040467008724548	0.09002074291764321	0.00548201825937058	0.9759142793836894
SPA90_3	SPA90	IDC	Spatial Transcriptomics	1	12.563841	0.182793	0.685036	1.1179535467675887	0.08651306084638392	0.0061467108172032865	0.08851317836409568	0.006149133062396174	1.0231192550366845
SPA90_4	SPA90	IDC	Spatial Transcriptomics	1	11.466368	0.101498	0.615711	1.7459707006047096	0.08439536718695943	0.005578086789990155	0.08697657178826117	0.005236015885450156	1.0305846717342155
SPA90_5	SPA90	IDC	Spatial Transcriptomics	1	10.938041	0.250637	0.663773	2.8313579624259253	0.11348801760878433	0.005771048275406479	0.08226537251660822	0.005369285012695346	0.7248815711998182
SPA90_6	SPA90	IDC	Spatial Transcriptomics	4	12.409287	0.091558	0.517832	1.6917639854808888	0.0765759727703088	0.0043131006125895	0.08934276115957729	0.005224552096249005	1.1667205512042627
SPA90_8	SPA90	IDC	Spatial Transcriptomics	1	11.299423	0.063322	0.394786	2.119464308949614	0.06947599768945083	0.0045858354078957	0.09535300006211374	0.006017257515588927	1.3724596009161312
SPA92_0	SPA92	IDC	Spatial Transcriptomics	1	12.007509	0.108434	0.511465	1.8108395681197067	0.06828241317430647	0.0037681324198076535	0.07523972627009759	0.004529107267439737	1.1018902638667878
SPA92_1	SPA92	IDC	Spatial Transcriptomics	1	11.698334	0.15178	0.57763	1.2666373447914203	0.07076433350365577	0.004443153515561387	0.07401900133607354	0.004494541085546688	1.0459930542870108
SPA92_2	SPA92	IDC	Spatial Transcriptomics	1	10.805253	0.476642	0.879179	1.6440567066521252	0.07154164235048574	0.004535949039842026	0.08035001957156537	0.004419345672835413	1.1231223792421061
TENX13_10	TENX13	IDC	Visium	1	11.934454			1.3536186289518404	0.06460397399057081	0.000962625145034391	0.05255946894805259	0.0009260106670255089	0.8135640224814009
TENX13_11	TENX13	IDC	Visium	1	12.569468	0.061901	0.572915	2.313731007313022	0.06411546878060413	0.0008293178072776874	0.06472635500550501	0.0010913521514305175	1.0095279070171235
TENX13_12	TENX13	IDC	Visium	1	10.665438	0.052736	0.363809	2.5564534231200975	0.055643367622267154	0.0012607641780826003	0.05325303230586159	0.0012312465641188353	0.9570418646723134
TENX13_6	TENX13	IDC	Visium	1	11.02466	0.129096	0.628822	6.055439017081217	0.05209727904161684	0.001042300659263949	0.06103043182585583	0.0011869048699424027	1.1714706208956311
TENX13_7	TENX13	IDC	Visium	1	12.880264			1.3536186289518404	0.042155172824828856	0.0007007569084950655	0.05255946894805259	0.0009260106670255089	1.2468094761811945
TENX13_8	TENX13	IDC	Visium	1	13.475801			1.3536186289518404	0.03654226068733911	0.00039028197395145163	0.05255946894805259	0.0009260106670255089	1.4383201246841033
TENX13_9	TENX13	IDC	Visium	1	13.719653			1.3536186289518404	0.04839023668445565	0.0008137487701043024	0.05255946894805259	0.0009260106670255089	1.086158542492441
TENX14_14	TENX14	IDC	Visium	1	10.798943	0.105204	0.529361	1.631865912762522	0.06892394495585752	0.0012084458709762948	0.06805301379850923	0.0012530708999923402	0.9873638811895331
TENX14_15	TENX14	IDC	Visium	1	10.820918	0.125148	0.50903	3.0661006670709563	0.0619154088352001	0.001266938219403645	0.062325708354743936	0.0011457558540850427	1.006626775584022
TENX14_16	TENX14	IDC	Visium	1	11.469527	0.138412	0.690413	4.479166666666667	0.07281403032654792	0.001155404662484433	0.07004516280733802	0.0012059341663033297	0.9619734341473423
TENX14_17	TENX14	IDC	Visium	1	12.223249	0.053779	0.52503	4.706752975286722	0.05960711952605284	0.001142452520528721	0.05840993425805267	0.0011466942707285869	0.9799153980678951
TENX14_18	TENX14	IDC	Visium	1	14.052858			1.0033222591362125	0.06368043212958971	0.0011922292436270122	0.05999677264299874	0.0010540780461504038	0.9421539810047972
TENX14_19	TENX14	IDC	Visium	1	13.62198			1.0033222591362125	0.05727204302516907	0.0007443452587894749	0.05999677264299874	0.0010540780461504038	1.0475752125104434
TENX14_20	TENX14	IDC	Visium	1	13.091684			1.0033222591362125	0.06326998655313922	0.0012982252356440569	0.05999677264299874	0.0010540780461504038	0.9482659300489756
TENX28_2	TENX28	COAD	Visium	2	11.514574	0.125553	0.604206	2.494534324442132	0.10244183861261139	0.0033365515209750098	0.09888262342768227	0.0034618301721770464	0.9652562348242454
TENX28_3	TENX28	COAD	Visium	2	11.68212	0.126874	0.580297	1.329201178497791	0.0861465499884474	0.0036820946048825493	0.09661422172938472	0.004433624586092418	1.1215100516775318
TENX49_0	TENX49	COAD	Visium	1	11.407243	0.159948	0.662148	1.9339622641509435	0.017208673768508258	0.000263358575234466	0.02175506486262552	0.0005594183324303337	1.264191834610586
TENX50_0	TENX50	CESC	Visium	1	10.836852	0.186051	0.67788	1.0048858310899538	0.08578123216355177	0.002833856398706888	0.08144539000701001	0.00456085044912166	0.9494546528747106
TENX50_1	TENX50	CESC	Visium	1	11.203311	0.139425	0.563862	2.4817512877115577	0.08603628483623957	0.0074187670187746135	0.07856241522296019	0.0056375124782735596	0.9131311907818306
TENX50_10	TENX50	CESC	Visium	1	12.582799			1.8346005389100069	0.052627162922096314	0.005125018390151415	0.0591405929683504	0.0030203628069165375	1.1237655553634134
TENX50_11	TENX50	CESC	Visium	1	13.068728			1.8346005389100069	0.061540323064444694	0.002656056608543374	0.0591405929683504	0.0030203628069165375	0.961005565512204
TENX50_2	TENX50	CESC	Visium	1	10.826138	0.116628	0.537149	2.0946990116801376	0.06146794888137957	0.0030327398970357387	0.07375858854263186	0.004204468122506843	1.199952005637453
TENX50_3	TENX50	CESC	Visium	1	11.381734	0.202591	0.643246	1.355262514067621	0.07768987448570414	0.0025616283882765657	0.07198308079774315	0.003439247784204017	0.9265439193236038
TENX50_4	TENX50	CESC	Visium	1	11.052238	0.26547	0.740457	2.7510741907762832	0.06855160908106998	0.002661037289276316	0.06206805603440008	0.002817187948019218	0.9054208481233115
TENX50_5	TENX50	CESC	Visium	1	12.275948	0.053276	0.402221	1.2816657220026892	0.04785020329972837	0.002392189851125151	0.052927280271813454	0.003059869496656262	1.1061035611548573
TENX50_6	TENX50	CESC	Visium	1	12.676129	0.042744	0.551318	2.089451300285855	0.03191192362819208	0.001816285228576145	0.05188334570066375	0.003678925597246983	1.6258294644083513
TENX50_7	TENX50	CESC	Visium	1	12.088915	0.179628	0.650494	2.6088419720428258	0.0573247115786984	0.0031024779398961208	0.05885604886392492	0.0032006351575028483	1.0267133883983737
TENX50_8	TENX50	CESC	Visium	1	12.269324	0.093195	0.562515	2.209961283953485	0.07026544673967025	0.005102937577699841	0.061272831125170714	0.0031628106808818976	0.8720193774926572
TENX50_9	TENX50	CESC	Visium	1	13.797205			1.8346005389100069	0.06207585707373801	0.00417714275359916	0.0591405929683504	0.0030203628069165375	0.952714883953984
ZEN42_2	ZEN42	COAD	Visium	1	11.547221	0.085261	0.421217	1.6711842529848373	0.05872250482842713	0.0024091634473230534	0.06663544405133272	0.002255890243111625	1.1347513912430214
ZEN42_4	ZEN42	COAD	Visium	3	11.310111	0.122269	0.530084	2.0091258483931593	0.06917671142382062	0.0016159347810751987	0.06910571546319719	0.0017029506770979371	0.998973701421155
ZEN46_10	ZEN46	COAD	Visium	1	11.86702	0.044069	0.406004	1.0649350649350657	0.06911251536184732	0.0015131492136817414	0.0771092232355677	0.0012982966902307868	1.1157056407490396
ZEN46_11	ZEN46	COAD	Visium	1	11.284882	0.136592	0.620155	3.5660377358490565	0.07564205493872536	0.001372836583681145	0.07962842987503264	0.0013397394577755654	1.0527005108406493
ZEN46_2	ZEN46	COAD	Visium	1	10.973443	0.175474	0.612077	1.4971826317527244	0.07641186412368321	0.001112121911687123	0.07082924398292909	0.001233566103998085	0.9269404011434942
ZEN46_3	ZEN46	COAD	Visium	1	11.472114	0.192082	0.632311	1.0345963756177925	0.0820220901296203	0.001046155270456132	0.07842907344269895	0.0012126375714236297	0.956194524167291
ZEN46_5	ZEN46	COAD	Visium	1	10.979871	0.111047	0.385485	1.9039036398812712	0.07323068537185574	0.0015658148369402864	0.06503642906855486	0.002211900936075335	0.888103514780839
ZEN46_6	ZEN46	COAD	Visium	1	11.818003	0.216212	0.652169	1.581613508442776	0.060335779421125814	0.001093465108782206	0.07398269810309965	0.0013505106911479475	1.2261828522462999
ZEN46_7	ZEN46	COAD	Visium	1	11.050906	0.13403	0.458195	1.1975071907957826	0.09107971061317459	0.002881816554624172	0.0820068706220166	0.0020138454318268588	0.9003857178500344
ZEN46_9	ZEN46	COAD	Visium	1	11.307143	0.167055	0.601644	2.2737864077695757	0.07794102711108604	0.001822756239095839	0.0798162454195992	0.0014976356337579734	1.0240594508183796
ZEN47_11	ZEN47	COAD	Visium	1	11.506434	0.077334	0.468872	1.5075620084688066	0.06713974354450067	0.0013329864178802046	0.07740433861811613	0.0013039568112453825	1.1528840375568612
ZEN47_2	ZEN47	COAD	Visium	1	13.650944			3.508884923609719	0.0823207679260777	0.001564839895078592	0.07739921135255472	0.0014673451416631705	0.9402148850464753
ZEN47_7	ZEN47	COAD	Visium	1	12.335876	0.035254	0.435105	1.1369695785927048	0.06747109872940889	0.0013630342301137143	0.07107967828683313	0.0014520651850053693	1.0534833376865014
ZEN49_0	ZEN49	READ	Visium	1	12.555239	0.218327	0.721685	1.2228218966846551	0.06905682871399979	0.0011670663435994389	0.06553107765395201	0.0014083420032388377	0.9489442083323903
ZEN49_1	ZEN49	READ	Visium	1	12.452186	0.114248	0.564847	2.0975204112378263	0.05820323906347825	0.0012475930686273414	0.06146868473328113	0.0012685909083901318	1.0561041914908118
ZEN49_2	ZEN49	READ	Visium	1	12.289462	0.084107	0.495243	1.4280317911209706	0.04433463309518234	0.0013211760877584612	0.04658581057818127	0.001412115874637599	1.0507769507907252
ZEN49_3	ZEN49	READ	Visium	1	11.11699	0.086956	0.419058	1.3069973427814852	0.0595608996612586	0.0017693316360214847	0.060036696412494775	0.0014446451926126967	1.0079884077296042
